:nemesis	:info	:start-partition	:majorities-ring
0	:ok	:generate	4217814765050889000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	5747091085800873000
2	:ok	:generate	41037131813134350
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	6731207427195896000
1	:ok	:generate	5346831963189958000
1	:invoke	:generate	nil
1	:ok	:generate	31861012548856696
2	:invoke	:generate	nil
2	:ok	:generate	6138615734014486000
0	:invoke	:generate	nil
0	:ok	:generate	6590322130848439000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	4548565199118651400
1	:ok	:generate	359729733207283300
2	:invoke	:generate	nil
2	:ok	:generate	5550001534829107000
0	:invoke	:generate	nil
0	:ok	:generate	1643690394840497000
0	:invoke	:generate	nil
0	:ok	:generate	2421411554537562000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	2090530260503394600
2	:ok	:generate	913708457086118900
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	7859757647833826000
2	:invoke	:generate	nil
1	:ok	:generate	1558676908688321300
2	:ok	:generate	6211883440439050000
2	:invoke	:generate	nil
2	:ok	:generate	2078378327267639800
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	7287336867116168000
2	:invoke	:generate	nil
1	:ok	:generate	4307413578788895000
2	:ok	:generate	2909132973930400300
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	7841218099285085000
1	:invoke	:generate	nil
0	:ok	:generate	9133228539450364000
1	:ok	:generate	2872516825488739300
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	2704124863920025600
0	:invoke	:generate	nil
2	:ok	:generate	1694615430868560100
0	:ok	:generate	4294512566926100000
0	:invoke	:generate	nil
0	:ok	:generate	4728221231570524000
1	:invoke	:generate	nil
1	:ok	:generate	8924826032602856000
2	:invoke	:generate	nil
2	:ok	:generate	7862310792233957000
0	:invoke	:generate	nil
0	:ok	:generate	8012765118687587000
0	:invoke	:generate	nil
0	:ok	:generate	9018477825173832000
1	:invoke	:generate	nil
1	:ok	:generate	6546033757517215000
2	:invoke	:generate	nil
2	:ok	:generate	4247479591404516400
0	:invoke	:generate	nil
0	:ok	:generate	7851368672326597000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	5458577504976170000
1	:ok	:generate	3261329256166567400
2	:invoke	:generate	nil
2	:ok	:generate	516881910106620400
0	:invoke	:generate	nil
0	:ok	:generate	653350387419644000
0	:invoke	:generate	nil
0	:ok	:generate	5046726411214705000
1	:invoke	:generate	nil
1	:ok	:generate	8627739928910245000
2	:invoke	:generate	nil
2	:ok	:generate	7698614947261683000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	6004897667291438000
1	:ok	:generate	2440624668439621000
1	:invoke	:generate	nil
1	:ok	:generate	7318869174341608000
2	:invoke	:generate	nil
2	:ok	:generate	3444326926135692000
0	:invoke	:generate	nil
0	:ok	:generate	8570884983746669000
0	:invoke	:generate	nil
0	:ok	:generate	1124295516805367900
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	2594342197551464000
2	:ok	:generate	7203912721101708000
0	:invoke	:generate	nil
0	:ok	:generate	1072104897136633600
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	6954110323261974000
1	:ok	:generate	1217108327220661800
2	:invoke	:generate	nil
2	:ok	:generate	4886494169679970000
0	:invoke	:generate	nil
0	:ok	:generate	2908101939611791400
0	:invoke	:generate	nil
0	:ok	:generate	397713835823686900
1	:invoke	:generate	nil
1	:ok	:generate	1065105758466668200
2	:invoke	:generate	nil
2	:ok	:generate	6870723070046918000
0	:invoke	:generate	nil
0	:ok	:generate	8562214420359326000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	6355352414465673000
1	:ok	:generate	2175918024017355300
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	5949562845552369000
0	:ok	:generate	7323867592932365000
0	:invoke	:generate	nil
0	:ok	:generate	2707616188289953000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	911617943131046300
2	:ok	:generate	989388119007027600
0	:invoke	:generate	nil
0	:ok	:generate	6190875586845560000
0	:invoke	:generate	nil
0	:ok	:generate	2248593593473418500
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	3179992711366102500
2	:ok	:generate	1324596122044902000
0	:invoke	:generate	nil
0	:ok	:generate	4394070541551104500
0	:invoke	:generate	nil
0	:ok	:generate	3832457650934915600
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	2615448278094573000
0	:invoke	:generate	nil
2	:ok	:generate	2533023024263744500
0	:ok	:generate	4594904548604167000
0	:invoke	:generate	nil
0	:ok	:generate	719549844842861700
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	5104575132840710000
0	:invoke	:generate	nil
2	:ok	:generate	4252820917597866500
0	:ok	:generate	6590552199061756000
0	:invoke	:generate	nil
0	:ok	:generate	5857200957896204000
1	:invoke	:generate	nil
1	:ok	:generate	8677274234828550000
2	:invoke	:generate	nil
2	:ok	:generate	8457370156970294000
0	:invoke	:generate	nil
0	:ok	:generate	5730518594054084000
0	:invoke	:generate	nil
0	:ok	:generate	8835773337135908000
1	:invoke	:generate	nil
1	:ok	:generate	8061250546582294000
2	:invoke	:generate	nil
2	:ok	:generate	3361768119432986600
0	:invoke	:generate	nil
0	:ok	:generate	7952342018227574000
0	:invoke	:generate	nil
0	:ok	:generate	8893552552584239000
1	:invoke	:generate	nil
1	:ok	:generate	7478942599382214000
2	:invoke	:generate	nil
2	:ok	:generate	1971151824904634600
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	3616370159604645400
2	:invoke	:generate	nil
1	:ok	:generate	8003743606593125000
0	:invoke	:generate	nil
2	:ok	:generate	2222395737792347100
1	:invoke	:generate	nil
0	:ok	:generate	7325425613210367000
1	:ok	:generate	9094778050203748000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	7588559127446604000
1	:ok	:generate	7902652555303800000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	6588493439672596000
0	:ok	:generate	7815753292072460000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	1585542150823394800
1	:ok	:generate	5524655004865667000
2	:invoke	:generate	nil
2	:ok	:generate	3016676505224469500
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	651960436528692400
1	:ok	:generate	7227282569522537000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	1979694192424061400
2	:ok	:generate	4314607627133053400
0	:invoke	:generate	nil
0	:ok	:generate	4791258348657897000
0	:invoke	:generate	nil
0	:ok	:generate	5299243317334228000
1	:invoke	:generate	nil
1	:ok	:generate	8131482776774662000
2	:invoke	:generate	nil
2	:ok	:generate	89783168694468750
0	:invoke	:generate	nil
0	:ok	:generate	2489772971315293700
0	:invoke	:generate	nil
0	:ok	:generate	7451850392837303000
1	:invoke	:generate	nil
1	:ok	:generate	1371018388840972300
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	5890904149023429000
0	:ok	:generate	5061631590743076000
0	:invoke	:generate	nil
0	:ok	:generate	6531323089645608000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	1013033845413675100
2	:ok	:generate	164180906864355260
0	:invoke	:generate	nil
0	:ok	:generate	5502247708767303000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	7674461781661390000
2	:invoke	:generate	nil
1	:ok	:generate	6792607227118005000
2	:ok	:generate	2060290459148016000
0	:invoke	:generate	nil
0	:ok	:generate	1121965726433498100
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	5452445184833107000
1	:invoke	:generate	nil
2	:ok	:generate	7799433454824777000
2	:invoke	:generate	nil
0	:ok	:generate	7699069166680009000
1	:ok	:generate	6200737487527243000
2	:ok	:generate	8836493428952879000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:invoke	:generate	nil
0	:ok	:generate	4104380879904318500
2	:ok	:generate	809073456111707400
1	:ok	:generate	9166577528864885000
0	:invoke	:generate	nil
0	:ok	:generate	6451000882526154000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	4631398417915230000
2	:ok	:generate	6995803874689840000
0	:invoke	:generate	nil
0	:ok	:generate	8819767479030503000
0	:invoke	:generate	nil
0	:ok	:generate	7026620516856281000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	2975328923181448000
2	:ok	:generate	4576820476475785700
0	:invoke	:generate	nil
0	:ok	:generate	6829119394486578000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	8270159033356276000
2	:invoke	:generate	nil
1	:ok	:generate	2235946474012382200
0	:invoke	:generate	nil
2	:ok	:generate	810650672546621600
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	5614575604291855000
2	:ok	:generate	1111560073947646200
0	:ok	:generate	3249632313357888000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:ok	:generate	8650351193684267000
0	:ok	:generate	7550502819857900000
1	:ok	:generate	3512431210109290000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	8337344061932771000
1	:invoke	:generate	nil
2	:ok	:generate	2323781415595159600
0	:ok	:generate	8267432493260000000
2	:invoke	:generate	nil
1	:ok	:generate	5395324871129247000
2	:ok	:generate	7972514093508819000
2	:invoke	:generate	nil
2	:ok	:generate	2205728811325597400
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	2353036150913527300
0	:ok	:generate	2126659614568524000
2	:ok	:generate	1903644031244493600
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	6848731926733151000
1	:invoke	:generate	nil
0	:ok	:generate	1676166245920166400
2	:invoke	:generate	nil
1	:ok	:generate	2156904576743787500
2	:ok	:generate	1588579537602493000
2	:invoke	:generate	nil
2	:ok	:generate	5402802223990689000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	6505435292816389000
2	:invoke	:generate	nil
1	:ok	:generate	4802199405157775000
2	:ok	:generate	5715610212876815000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	631409362276937700
0	:ok	:generate	2836790751452706300
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	8946036765788392000
0	:ok	:generate	3835483357540510700
2	:ok	:generate	517140278515754900
0	:invoke	:generate	nil
0	:ok	:generate	831315743501998600
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	8099977280488807000
2	:invoke	:generate	nil
1	:ok	:generate	8921540295131859000
0	:invoke	:generate	nil
2	:ok	:generate	8880048833601764000
1	:invoke	:generate	nil
0	:ok	:generate	5670732214914557000
2	:invoke	:generate	nil
1	:ok	:generate	6304217267774651000
0	:invoke	:generate	nil
2	:ok	:generate	1514243761300583700
1	:invoke	:generate	nil
0	:ok	:generate	7648119908611343000
1	:ok	:generate	313931647445017100
0	:invoke	:generate	nil
0	:ok	:generate	8670716953025352000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	8201505143873174000
0	:invoke	:generate	nil
2	:ok	:generate	2506528620185581600
1	:invoke	:generate	nil
0	:ok	:generate	1034445167020831200
1	:ok	:generate	6613955052482052000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	2275410419491183400
0	:ok	:generate	5269896103164305000
0	:invoke	:generate	nil
2	:ok	:generate	790857400056890800
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	3030391588072550400
1	:invoke	:generate	nil
2	:ok	:generate	1807522791220723200
0	:ok	:generate	4584146284751700500
0	:invoke	:generate	nil
1	:ok	:generate	8101543091204768000
1	:invoke	:generate	nil
0	:ok	:generate	4487742450439406000
2	:invoke	:generate	nil
1	:ok	:generate	5500774226254885000
2	:ok	:generate	80048866060467200
0	:invoke	:generate	nil
0	:ok	:generate	4889215652825310000
0	:invoke	:generate	nil
0	:ok	:generate	42373198940910080
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	5820281352659489000
2	:ok	:generate	3969969293750281000
1	:invoke	:generate	nil
0	:ok	:generate	6627402322389129000
2	:invoke	:generate	nil
1	:ok	:generate	7705193143447921000
2	:ok	:generate	2571203895259170300
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	7251034510847450000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:ok	:generate	5408437573158599000
1	:ok	:generate	5865699702820004000
2	:ok	:generate	7552654524636424000
2	:invoke	:generate	nil
2	:ok	:generate	2478197610340353500
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	1616939400109833700
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	3293109831878330400
1	:invoke	:generate	nil
2	:ok	:generate	4475786290284488000
0	:ok	:generate	844358896469693600
0	:invoke	:generate	nil
1	:ok	:generate	5502219221553121000
0	:ok	:generate	697168358976365000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	2686363952421308000
0	:ok	:generate	7060308406241782000
1	:ok	:generate	4598792542947143700
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	4923751748047259000
1	:ok	:generate	1424937843016285400
2	:invoke	:generate	nil
2	:ok	:generate	4373171095510913500
0	:invoke	:generate	nil
0	:ok	:generate	8537009234752794000
0	:invoke	:generate	nil
0	:ok	:generate	3776071545873385500
1	:invoke	:generate	nil
1	:ok	:generate	5651353341910614000
2	:invoke	:generate	nil
2	:ok	:generate	7760889393578638000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	1779844912672892000
1	:invoke	:generate	nil
0	:ok	:generate	5765405550796140000
2	:ok	:generate	8840191054879925000
0	:invoke	:generate	nil
0	:ok	:generate	7882535575092851000
1	:ok	:generate	1574697243118081000
0	:invoke	:generate	nil
0	:ok	:generate	1354826012377635000
1	:invoke	:generate	nil
1	:ok	:generate	2768069355670225000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	2768478533906557400
0	:ok	:generate	887841781445955200
0	:invoke	:generate	nil
0	:ok	:generate	4345991252165277700
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	8129862335028924000
2	:ok	:generate	8437519120697523000
0	:invoke	:generate	nil
0	:ok	:generate	6275694376035585000
0	:invoke	:generate	nil
0	:ok	:generate	3551413237138787300
1	:invoke	:generate	nil
1	:ok	:generate	3189041121980579000
2	:invoke	:generate	nil
2	:ok	:generate	6581352099180386000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	3218378313917490000
1	:invoke	:generate	nil
0	:ok	:generate	1295909654057676000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	1031795430478584200
2	:ok	:generate	23342763478508936
0	:ok	:generate	1716359538411595500
0	:invoke	:generate	nil
0	:ok	:generate	9035417305992850000
1	:invoke	:generate	nil
1	:ok	:generate	5319804381371513000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
0	:ok	:generate	4134232913435852000
2	:ok	:generate	5348233168843129000
0	:invoke	:generate	nil
0	:ok	:generate	6915952103413379000
1	:invoke	:generate	nil
1	:ok	:generate	496259957014561500
2	:invoke	:generate	nil
2	:ok	:generate	4367043724031541000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	2368900205691443700
1	:ok	:generate	7658955905981113000
1	:invoke	:generate	nil
1	:ok	:generate	3368061796965671400
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	5265294211892890000
1	:invoke	:generate	nil
0	:ok	:generate	7755358431484020000
2	:invoke	:generate	nil
1	:ok	:generate	5447514478534631000
2	:ok	:generate	4709780262394569000
2	:invoke	:generate	nil
2	:ok	:generate	881753477968482700
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	6102935060959222000
1	:ok	:generate	2264188496583287300
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	3401225240100845000
2	:ok	:generate	1941800575843573200
0	:invoke	:generate	nil
0	:ok	:generate	6913912261819527000
0	:invoke	:generate	nil
0	:ok	:generate	1800768177475300900
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	953475132149446300
0	:invoke	:generate	nil
2	:ok	:generate	6900778079288072000
0	:ok	:generate	4770086439419056000
0	:invoke	:generate	nil
0	:ok	:generate	2754464399774294000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	5408348037124568000
2	:ok	:generate	8435325621907201000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	9126534957212418000
1	:ok	:generate	6032677553159497000
1	:invoke	:generate	nil
1	:ok	:generate	891402857196229900
2	:invoke	:generate	nil
2	:ok	:generate	2210655908155417900
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	515362862674444400
1	:ok	:generate	1469802772422503400
1	:invoke	:generate	nil
1	:ok	:generate	80434663981188340
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	6133608410808580000
0	:ok	:generate	4416050680847513600
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	111828000647698880
2	:invoke	:generate	nil
2	:ok	:generate	3340369027938286600
1	:ok	:generate	3135573324704564700
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	6057313316513109000
0	:ok	:generate	4084089176103091000
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	2436230146460342000
0	:invoke	:generate	nil
2	:ok	:generate	8653075245250017000
0	:ok	:generate	7820446061268431000
0	:invoke	:generate	nil
0	:ok	:generate	7317219668568258000
1	:invoke	:generate	nil
1	:ok	:generate	4413519904446032000
2	:invoke	:generate	nil
2	:ok	:generate	3461215746388189700
0	:invoke	:generate	nil
0	:ok	:generate	5127321799071556000
0	:invoke	:generate	nil
0	:ok	:generate	974160007590818000
1	:invoke	:generate	nil
1	:ok	:generate	5873589563592747000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:ok	:generate	5538195475513243000
0	:ok	:generate	2687989670003494000
1	:ok	:generate	864391135596775000
1	:invoke	:generate	nil
1	:ok	:generate	2420041370810395000
2	:invoke	:generate	nil
2	:ok	:generate	9041994082911452000
0	:invoke	:generate	nil
0	:ok	:generate	954238851575982000
0	:invoke	:generate	nil
0	:ok	:generate	9064915631251522000
1	:invoke	:generate	nil
1	:ok	:generate	7653290350213882000
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:ok	:generate	8312222300097158000
2	:invoke	:generate	nil
0	:ok	:generate	5301573848943254000
1	:ok	:generate	8069803700024270000
2	:ok	:generate	1157743348769389600
2	:invoke	:generate	nil
2	:ok	:generate	8668268465767774000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:ok	:generate	3719713878644687000
0	:invoke	:generate	nil
1	:ok	:generate	8857167566024551000
1	:invoke	:generate	nil
2	:ok	:generate	734511854375279200
0	:ok	:generate	1813378790423029800
1	:ok	:generate	2772119534603907000
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	1775067426617796900
2	:invoke	:generate	nil
1	:ok	:generate	8049563517168019000
